Date,Close,Open,High,Low,Vol,Change,ich_base_line,ich_conv_line,ich_span_a,ich_span_b
2019-06-02,8728.6,8545.8,8807.7,8534.8,614540.0,2.14,7422.5,8456.2,5529.425,4958.85
2019-06-03,8124.8,8728.6,8734.9,8102.7,739450.0,-6.92,7517.95,8456.2,5549.925,4958.85
2019-06-04,7685.5,8118.1,8118.1,7494.0,966950.0,-5.41,7601.85,8269.95,5673.925,5051.95
2019-06-05,7779.1,7685.6,7885.0,7590.4,762940.0,1.22,7716.2,8269.95,5816.85,5182.25
2019-06-06,7784.9,7779.6,7861.4,7480.4,651820.0,0.08,7924.25,8263.15,6310.175,5635.85
2019-06-07,7985.2,7785.8,8099.4,7749.4,588870.0,2.57,7969.5,8263.15,6445.049999999999,5708.4
2019-06-08,7901.4,7985.3,8044.4,7770.5,485810.0,-1.05,8022.25,8144.05,6721.125,5978.1
2019-06-09,7635.0,7901.6,7937.5,7516.9,554480.0,-3.37,8022.25,8144.05,6853.924999999999,6110.9
2019-06-10,7987.8,7635.0,8012.8,7523.6,641380.0,4.62,8022.25,8144.05,6882.674999999999,6110.9
2019-06-11,7888.0,7987.8,8010.4,7714.5,579000.0,-1.25,8022.25,8107.65,6896.075,6111.9
2019-06-12,8133.1,7888.0,8198.1,7805.8,607890.0,3.11,8117.65,7839.25,6943.799999999999,6130.049999999999
2019-06-13,8219.0,8132.4,8306.1,8028.6,574210.0,1.06,8149.1,7893.25,6985.75,6166.15
2019-06-14,8656.1,8218.6,8685.3,8153.2,643170.0,5.32,8263.15,8082.849999999999,7042.924999999999,6173.25
2019-06-15,8812.5,8655.8,8856.7,8582.3,608690.0,1.81,8263.15,8186.8,7146.95,6190.5
2019-06-16,8962.5,8812.2,9332.0,8771.1,849770.0,1.7,8406.2,8424.45,7175.05,6200.35
2019-06-17,9318.8,8961.0,9438.1,8959.8,738800.0,3.98,8459.25,8477.5,7208.825,6200.35
2019-06-18,9080.6,9318.9,9336.1,8962.7,723170.0,-2.56,8459.25,8480.85,7201.174999999999,6233.7
2019-06-19,9255.4,9080.7,9295.1,9044.0,587570.0,1.93,8459.25,8576.3,7201.174999999999,6556.549999999999
2019-06-20,9517.0,9255.0,9583.9,9188.4,693620.0,2.83,8532.15,8694.85,7192.95,6556.549999999999
2019-06-21,10179.3,9517.7,10184.3,9517.4,769120.0,6.96,8832.349999999999,9106.45,7486.525,6803.450000000001
2019-06-22,10721.7,10178.1,11160.5,10031.3,1090000.0,5.33,9320.45,9656.85,7606.974999999999,6896.0
2019-06-23,10897.1,10721.5,11361.3,10557.8,683790.0,1.64,9420.849999999999,9971.8,7692.775,6896.0
2019-06-24,11046.4,10897.3,11114.4,10622.6,566960.0,1.37,9420.849999999999,10066.2,7724.349999999999,6896.0
2019-06-25,11809.9,11046.6,11833.9,11033.7,781090.0,6.91,9657.15,10396.849999999999,7802.275,6967.549999999999
2019-06-26,13063.8,11811.6,13929.8,11747.3,1480000.0,10.62,10705.099999999999,11446.25,7802.275,6967.549999999999
2019-06-27,11287.8,13062.4,13422.0,10493.5,1590000.0,-13.59,10705.099999999999,11486.9,7903.174999999999,6967.549999999999
2019-06-28,12409.1,11288.4,12461.8,10970.5,1090000.0,9.93,10705.099999999999,11559.099999999999,7939.35,6967.549999999999
2019-06-29,11906.5,12408.0,12422.9,11490.8,834620.0,-4.05,10705.099999999999,11723.599999999999,7987.075000000001,7005.049999999999
2019-06-30,10818.6,11906.0,12179.3,10765.4,880770.0,-9.14,10705.099999999999,11980.55,7935.900000000001,7005.049999999999
2019-07-01,10616.6,10821.4,11254.5,10041.6,1040000.0,-1.87,10705.099999999999,11985.7,7993.075000000001,7005.049999999999
2019-07-02,10835.9,10615.5,10923.5,9728.5,1120000.0,2.07,10723.349999999999,11829.15,8093.7,7030.15
2019-07-03,11900.8,10835.9,11931.8,10835.9,998730.0,9.83,10723.349999999999,11829.15,8116.325,7091.65
2019-07-04,11163.1,11899.3,11948.0,11087.1,840340.0,-6.2,10723.349999999999,11829.15,8083.15,7091.65
2019-07-05,10970.2,11159.7,11381.8,10810.3,772670.0,-1.73,10726.7,11575.25,8083.15,7091.65
2019-07-06,11268.0,10969.8,11650.2,10967.9,688960.0,2.71,10822.15,11095.15,8083.15,7091.65
2019-07-07,11415.9,11267.9,11524.6,11108.1,601930.0,1.31,10867.8,11075.7,8064.95,7091.65
2019-07-08,12252.6,11415.8,12332.3,11304.8,695600.0,7.33,10979.2,11030.4,7978.45,7091.65
2019-07-09,12541.5,12250.6,12772.9,12111.2,847840.0,2.36,11041.5,11250.7,8021.175,7091.65
2019-07-10,12110.6,12542.8,13134.4,11594.9,1110000.0,-3.44,11256.05,11431.45,8173.0,7091.65
2019-07-11,11342.3,12111.6,12111.6,11029.0,943130.0,-6.34,11350.45,11972.349999999999,8224.975,7091.65
2019-07-12,11762.1,11343.7,11881.4,11109.8,738170.0,3.7,11444.8,11972.349999999999,8415.325,7245.65
2019-07-13,11364.9,11762.8,11798.4,10839.4,747710.0,-3.38,11446.25,11972.349999999999,8468.375,7313.5
2019-07-14,10200.1,11364.3,11448.7,10128.9,840760.0,-10.25,11486.9,11631.65,8470.05,7313.5
2019-07-15,10845.9,10199.9,11064.7,9885.4,956520.0,6.33,11559.099999999999,11509.9,8517.775,7313.5
2019-07-16,9424.8,10844.0,11019.5,9375.3,1050000.0,-13.1,11652.55,11254.849999999999,8613.5,7389.9
2019-07-17,9723.2,9425.1,9983.6,9082.6,1030000.0,3.17,11506.2,11108.5,8969.4,7751.9
2019-07-18,10651.4,9723.1,10787.1,9390.0,974490.0,9.55,11506.2,11108.5,9488.650000000001,8265.25
2019-07-19,10571.5,10651.6,10758.4,10160.7,727790.0,-0.75,11506.2,10597.1,9696.324999999999,8420.0
2019-07-20,10826.7,10571.9,11155.6,10462.0,668940.0,2.41,11506.2,10482.0,9743.525,8483.15
2019-07-21,10714.4,10827.0,10883.8,10442.5,562170.0,-1.04,11506.2,10440.5,10027.0,8732.2
2019-07-22,10412.5,10715.1,10806.3,10196.5,591270.0,-2.82,11252.3,10265.650000000001,11075.675,9780.15
2019-07-23,9888.7,10412.8,10414.7,9865.4,663380.0,-5.03,11108.5,10119.1,11096.0,9837.65
2019-07-24,9804.3,9887.2,9945.3,9584.0,639540.0,-0.85,11108.5,10119.1,11132.099999999999,9864.45
2019-07-25,9945.3,9804.7,10203.5,9776.6,545850.0,1.44,11108.5,10119.1,11214.349999999999,9959.9
2019-07-26,9831.0,9945.2,10436.1,9724.2,493750.0,-1.15,11108.5,10272.8,11342.824999999999,10043.8
2019-07-27,9492.1,9830.4,10232.3,9389.1,661890.0,-3.45,11108.5,10272.35,11345.4,10158.15
2019-07-28,9727.8,9491.1,9798.5,9401.1,518590.00000000006,2.48,11108.5,10272.35,11276.25,10366.2
2019-07-29,9580.9,9728.5,9835.4,9502.5,510900.0,-1.51,11108.5,10136.45,11276.25,10411.45
2019-07-30,9580.7,9580.0,9703.0,9483.0,511510.0,-0.0,11108.5,10097.7,11276.25,10464.2
2019-07-31,10082.0,9580.3,10100.0,9562.4,589840.0,5.23,11108.5,9912.6,11150.975,10464.2
2019-08-01,10380.0,10081.9,10459.0,9890.6,608370.0,2.96,11108.5,9924.05,10958.65,10464.2
2019-08-02,10520.1,10380.5,10664.8,10330.5,578290.0,1.35,11108.5,10026.95,10971.75,10464.2
2019-08-03,10815.7,10519.9,10893.6,10504.5,508750.0,2.81,11108.5,10141.35,11004.8,10559.599999999999
2019-08-04,10934.6,10816.1,11017.7,10568.8,585710.0,1.1,11108.5,10203.400000000001,11146.1,10591.05
2019-08-05,11816.8,10934.8,11922.3,10934.8,769630.0,8.07,10597.1,10661.7,11343.75,10705.099999999999
2019-08-06,11480.9,11817.6,12291.9,11237.0,807580.0,-2.84,10687.25,10887.45,11661.4,10705.099999999999
2019-08-07,12013.9,11481.0,12114.5,11406.4,702850.0,4.64,10687.25,10887.45,11708.574999999999,10705.099999999999
2019-08-08,12191.6,12015.9,12236.6,11727.0,592150.0,1.48,10687.25,10927.15,11709.3,10705.099999999999
2019-08-09,12089.8,12190.0,12225.3,11885.0,558720.0,-0.84,10687.25,11091.25,11559.275,10705.099999999999
2019-08-10,11314.5,12090.5,12185.0,11281.6,570740.0,-6.41,10687.25,11311.2,11534.5,10705.099999999999
2019-08-11,11517.2,11314.6,11728.4,11146.1,435830.0,1.79,10687.25,11398.2,11453.699999999999,10705.099999999999
2019-08-12,11394.2,11505.1,11508.6,11267.3,391080.0,-1.07,10840.5,11430.349999999999,11307.35,10705.099999999999
2019-08-13,10892.9,11395.0,11445.6,10793.2,540780.0,-4.4,10840.5,11542.55,11307.35,10705.099999999999
2019-08-14,10049.4,10894.2,10894.5,9965.5,745590.0,-7.74,10840.5,11128.7,11051.650000000001,10705.099999999999
2019-08-15,10303.4,10053.3,10448.2,9580.1,930050.0,2.53,10840.5,10908.35,10994.1,10705.099999999999
2019-08-16,10335.6,10300.9,10734.0,9788.6,798670.0,0.31,10840.5,10908.35,10973.35,10705.099999999999
2019-08-17,10218.1,10335.5,10460.7,10016.3,497770.0,-1.14,10840.5,10902.7,10758.975,10705.099999999999
2019-08-18,10312.7,10219.3,10494.9,10086.7,441110.0,0.93,10840.5,10882.55,10613.8,10705.099999999999
2019-08-19,10910.7,10312.8,10923.9,10267.8,519010.0,5.8,10840.5,10654.25,10613.8,10705.099999999999
2019-08-20,10752.6,10911.2,10941.6,10581.0,515470.0,-1.45,10840.5,10544.35,10613.8,10705.099999999999
2019-08-21,10141.5,10753.3,10797.8,9908.0,717650.0,-5.68,10840.5,10512.85,10690.65,10705.099999999999
2019-08-22,10105.0,10141.1,10218.2,9777.0,520750.0,-0.36,10846.5,10260.85,10690.425,10705.099999999999
2019-08-23,10388.7,10104.9,10434.3,9921.4,436260.0,2.81,10887.45,10260.85,10690.425,10723.349999999999
2019-08-24,10131.0,10389.4,10415.9,9917.5,463850.0,-2.48,10887.45,10359.3,10622.475,10723.349999999999
2019-08-25,10136.3,10132.1,10307.0,9935.2,422530.0,0.05,10927.15,10359.3,10603.1,10723.349999999999
2019-08-26,10371.8,10136.0,10568.2,10136.0,568770.0,2.32,10936.0,10359.3,10510.55,10726.7
2019-08-27,10184.8,10372.2,10387.6,10060.2,419810.0,-1.8,10936.0,10359.3,10516.275,10822.15
2019-08-28,9729.4,10184.7,10271.3,9629.6,580290.0,-4.47,10936.0,10285.6,10567.725,10867.8
2019-08-29,9491.0,9729.1,9729.1,9343.0,509130.0,-2.45,10817.45,10070.4,10624.925,10979.2
2019-08-30,9585.4,9494.1,9675.7,9370.2,413920.0,0.99,10817.45,9955.6,10655.95,11041.5
2019-08-31,9594.4,9585.5,9677.5,9457.3,311490.0,0.09,10817.45,9955.6,10629.400000000001,11256.05
2019-09-01,9729.3,9594.7,9799.5,9533.6,322660.0,1.41,10789.8,9955.6,10787.35,11350.45
2019-09-02,10348.8,9728.8,10431.5,9720.3,542790.0,6.37,10789.8,9955.6,10787.35,11444.8
2019-09-03,10612.3,10348.1,10756.8,10283.5,578790.0,2.55,10784.15,10049.9,10807.2,11446.25
2019-09-04,10568.2,10611.6,10783.6,10388.6,504450.0,-0.42,10764.0,10063.3,10889.25,11486.9
2019-09-05,10566.9,10567.8,10630.7,10469.9,402090.0,-0.01,10535.7,10063.3,10999.225,11506.2
2019-09-06,10309.3,10566.7,10896.2,10227.4,643020.0,-2.44,10425.8,10119.6,11042.725,11506.2
2019-09-07,10461.1,10306.9,10556.4,10302.3,393570.0,1.47,10394.3,10133.2,11135.425,11506.2
2019-09-08,10402.8,10461.6,10578.0,10266.3,339730.0,-0.56,10142.3,10176.75,11191.525,11506.2
2019-09-09,10309.0,10402.1,10478.0,10095.7,473760.0,-0.9,10142.3,10214.900000000001,10984.6,11506.2
2019-09-10,10105.4,10308.7,10379.8,9970.7,383220.0,-1.98,10142.3,10308.25,10874.425,11506.2
2019-09-11,10162.5,10104.9,10257.5,9908.9,413060.0,0.57,10142.3,10402.55,10874.425,11506.2
2019-09-12,10415.1,10162.4,10447.9,10051.0,413220.0,2.49,10142.3,10402.55,10871.6,11252.3
2019-09-13,10342.1,10415.2,10441.4,10174.1,365520.0,-0.7,10142.3,10402.55,10861.525,11108.5
2019-09-14,10337.3,10342.2,10421.4,10253.7,326440.0,-0.05,10142.3,10402.55,10747.375,11108.5
2019-09-15,10311.5,10337.3,10360.4,10272.0,255790.0,-0.25,10119.6,10243.45,10692.425,11108.5
2019-09-16,10255.5,10311.3,10360.5,10108.5,372530.0,-0.54,10119.6,10243.45,10676.675,11108.5
2019-09-17,10195.7,10254.6,10273.6,10153.5,321640.0,-0.58,10119.6,10193.45,10553.675,11108.5
2019-09-18,10164.7,10195.7,10257.5,10119.3,318820.0,-0.3,10119.6,10178.4,10574.150000000001,11108.5
2019-09-19,10250.5,10164.6,10297.6,9707.6,542250.0,0.84,10119.6,10077.75,10623.375,11108.5
2019-09-20,10172.7,10251.5,10279.5,10088.6,362070.0,-0.76,10119.6,10077.75,10643.224999999999,11108.5
2019-09-21,9993.0,10172.8,10177.9,9939.8,326170.0,-1.77,10119.6,10074.5,10647.65,11108.5
2019-09-22,10031.6,9993.0,10075.0,9870.9,337060.0,0.39,10119.6,10064.5,10647.65,11108.5
2019-09-23,9702.2,10031.3,10048.8,9656.3,431100.0,-3.28,10119.6,10008.4,10610.8,11108.5
2019-09-24,8513.9,9702.7,9793.8,8069.4,933160.0,-12.25,9482.8,9214.95,10443.925,11108.5
2019-09-25,8432.4,8512.3,8729.8,8245.1,696110.0,-0.96,9482.8,9183.5,10386.525000000001,11108.5
2019-09-26,8063.8,8432.5,8463.1,7773.6,731030.0,-4.37,9334.900000000001,9035.6,10386.525000000001,10687.25
2019-09-27,8184.9,8063.8,8257.4,7882.1,561400.0,1.5,9334.900000000001,9035.6,10372.7,10687.25
2019-09-28,8208.5,8184.5,8297.2,8031.1,457790.0,0.29,9334.900000000001,9026.55,10372.7,10687.25
2019-09-29,8049.1,8208.0,8226.8,7922.1,418480.0,-1.94,9334.900000000001,8975.75,10417.025,10687.25
2019-09-30,8284.3,8048.9,8318.5,7749.0,600260.0,2.92,9322.6,8912.0,10413.65,10687.25
2019-10-01,8302.7,8285.0,8486.2,8187.9,533950.0,0.22,9322.6,8898.9,10299.5,10687.25
2019-10-02,8364.1,8302.7,8374.0,8167.7,405860.0,0.74,9163.5,8771.4,10272.7,10687.25
2019-10-03,8226.9,8363.6,8391.7,8090.1,460970.0,-1.64,9163.5,8239.4,10263.75,10817.45
2019-10-04,8148.1,8227.6,8233.6,8041.4,416920.0,-0.96,9113.5,8117.6,10159.525,10817.45
2019-10-05,8127.3,8148.0,8185.1,8030.6,360920.0,-0.25,9098.45,8117.6,10178.6,10817.45
2019-10-06,7881.9,8127.3,8145.5,7834.9,448800.0,-3.02,9098.45,8117.6,10225.275,10817.45
2019-10-07,8198.6,7882.6,8293.5,7797.0,604740.0,4.02,9098.45,8117.6,10272.425,10817.45
2019-10-08,8182.9,8198.5,8323.1,8118.1,469040.0,-0.19,9095.2,8117.6,10272.425,10817.45
2019-10-09,8566.7,8180.1,8655.9,8122.7,636430.0,4.69,9085.2,8226.45,10272.425,10817.45
2019-10-10,8562.3,8566.8,8638.5,8438.7,511460.0,-0.05,9054.75,8226.45,10272.425,10817.45
2019-10-11,8267.8,8562.2,8751.1,8249.7,667860.0,-3.44,9054.75,8274.05,10181.525000000001,10817.45
2019-10-12,8304.4,8267.6,8394.8,8260.9,424020.0,0.44,9023.3,8274.05,10181.525000000001,10817.45
2019-10-13,8281.5,8304.3,8450.2,8190.6,419870.0,-0.28,9023.3,8274.05,10156.525000000001,10817.45
2019-10-14,8353.3,8281.3,8374.3,8222.2,505020.0,0.87,9023.3,8274.05,10149.0,10817.45
2019-10-15,8167.2,8353.4,8400.2,8139.5,469730.0,-2.23,9014.25,8274.05,10098.675,10817.45
2019-10-16,8000.4,8167.1,8185.9,7929.8,538920.0,-2.04,8963.45,8340.45,10098.675,10817.45
2019-10-17,8073.3,8000.4,8118.2,7944.4,444950.0,0.91,8912.0,8340.45,10097.05,10817.45
2019-10-18,7948.5,8073.3,8116.4,7842.0,505790.0,-1.55,8898.9,8296.55,10092.05,10817.45
2019-10-19,7957.3,7948.3,8060.2,7892.4,428830.0,0.11,8771.4,8296.55,10064.0,10817.45
2019-10-20,8223.4,7957.4,8288.5,7889.6,513909.99999999994,3.34,8250.05,8146.1,9348.875,10180.65
2019-10-21,8208.2,8224.1,8315.3,8155.7,489400.0,-0.18,8250.05,8146.1,9333.15,10180.65
2019-10-22,8031.4,8207.4,8289.1,8017.7,570390.0,-2.15,8250.05,8121.1,9185.25,10032.75
2019-10-23,7477.0,8031.0,8055.0,7329.2,892080.0,-6.9,8040.15,7864.700000000001,9185.25,10005.1
2019-10-24,7422.7,7476.8,7501.5,7366.3,586490.0,-0.73,8040.15,7822.25,9180.725,10005.1
2019-10-25,8658.3,7422.8,8697.7,7404.9,1180000.0,16.65,8040.15,8013.450000000001,9155.325,9999.45
2019-10-26,9230.6,8658.4,10540.0,8061.8,1780000.0,6.61,8934.6,8934.6,9117.3,9967.0
2019-10-27,9529.6,9230.6,9773.2,9081.0,1160000.0,3.24,8934.6,8934.6,9110.75,9738.7
2019-10-28,9207.2,9530.1,9866.9,9202.5,1040000.0,-3.38,8934.6,8934.6,8967.45,9628.8
2019-10-29,9411.3,9206.5,9531.3,9125.3,918480.0,2.22,8934.6,8934.6,8701.45,9597.3
2019-10-30,9157.9,9411.3,9411.3,9018.4,789730.0,-2.69,8934.6,8934.6,8615.55,9345.3
2019-10-31,9152.6,9157.9,9378.9,8959.6,798930.0,-0.06,8934.6,8934.6,8608.025000000001,9345.3
2019-11-01,9230.1,9153.1,9270.4,9057.2,689650.0,0.85,8934.6,8953.15,8608.025000000001,9345.3
2019-11-02,9300.6,9230.3,9356.7,9201.2,570740.0,0.76,8934.6,8972.45,8608.025000000001,9345.3
2019-11-03,9198.3,9300.5,9359.1,9095.0,536560.0,-1.1,8934.6,9300.9,8606.400000000001,9345.3
2019-11-04,9396.4,9198.7,9500.4,9134.1,681010.0,2.15,8934.6,9413.25,8655.825,9345.3
2019-11-05,9310.8,9396.1,9452.7,9193.9,653420.0,-0.91,8934.6,9413.25,8640.6,9345.3
2019-11-06,9338.9,9311.2,9424.6,9262.7,578030.0,0.3,8934.6,9245.45,8664.4,9322.6
2019-11-07,9223.5,9339.2,9367.0,9130.0,603540.0,-1.24,8934.6,9230.0,8648.675,9322.6
2019-11-08,8778.2,9223.6,9254.8,8722.4,791790.0,-4.83,8934.6,9111.4,8648.675,9322.6
2019-11-09,8804.5,8778.1,8877.5,8746.9,512020.0,0.3,8934.6,9111.4,8648.675,9322.6
2019-11-10,9036.8,8804.7,9092.9,8763.5,581570.0,2.64,8934.6,9111.4,8644.15,9322.6
2019-11-11,8736.9,9036.9,9066.4,8649.4,601160.0,-3.32,8934.6,9074.9,8651.95,9322.6
2019-11-12,8812.6,8737.4,8841.2,8615.7,575160.0,0.87,8934.6,9058.05,8626.225,9322.6
2019-11-13,8783.1,8813.2,8829.7,8721.1,454330.0,-0.33,8934.6,9034.2,8597.724999999999,9322.6
2019-11-14,8661.2,8782.9,8799.8,8615.8,515429.99999999994,-1.39,8934.6,9020.150000000001,8533.974999999999,9322.6
2019-11-15,8476.3,8660.8,8761.8,8437.1,653710.0,-2.13,8934.6,8902.05,8198.075,9322.6
2019-11-16,8497.3,8476.2,8532.8,8450.7,471160.0,0.25,8934.6,8845.95,8198.075,9322.6
2019-11-17,8509.8,8497.4,8631.7,8413.0,531220.0,0.15,8934.6,8752.95,8185.575,9322.6
2019-11-18,8208.4,8510.3,8516.3,8110.4,692600.0,-3.54,8953.15,8601.65,7952.425,9112.7
2019-11-19,8145.7,8207.7,8245.6,8032.8,654270.0,-0.76,8972.45,8549.6,7931.2,9112.7
2019-11-20,8099.3,8145.7,8223.0,8074.2,607270.0,-0.57,9286.4,8437.0,8026.8,9112.7
2019-11-21,7627.9,8099.4,8129.6,7519.7,891500.0,-5.82,8693.3,8174.700000000001,8934.6,9112.7
2019-11-22,7272.5,7627.9,7700.9,6818.5,1410000.0,-4.66,8342.7,7809.15,8934.6,9112.7
2019-11-23,7324.1,7271.6,7342.5,7093.7,783180.0,0.71,8174.9,7790.15,8934.6,8953.6
2019-11-24,6924.7,7325.0,7344.1,6894.9,904500.0,-5.45,8159.45,7725.1,8934.6,8953.6
2019-11-25,7115.6,6924.7,7352.8,6534.8,1290000.0,2.76,8017.6,7583.25,8934.6,8934.6
2019-11-26,7162.8,7115.5,7329.5,7045.1,844270.0,0.66,8017.6,7525.549999999999,8934.6,8934.6
2019-11-27,7510.6,7162.8,7636.9,6875.4,996490.0,4.86,8017.6,7390.200000000001,8943.875,8934.6
2019-11-28,7426.7,7510.6,7639.5,7380.6,737580.0,-1.12,8017.6,7378.9,8953.525000000001,8934.6
2019-11-29,7742.7,7426.6,7825.3,7412.3,766710.0,4.26,8017.6,7332.200000000001,9117.75,8934.6
2019-11-30,7546.6,7742.7,7787.7,7472.7,650600.0,-2.53,7993.75,7180.05,9173.925,8934.6
2019-12-01,7396.4,7546.5,7546.5,7244.4,777000.0,-1.99,7979.700000000001,7180.05,9173.925,8934.6
2019-12-02,7298.2,7395.9,7433.8,7173.6,687780.0,-1.33,7950.9,7180.05,9090.025000000001,8934.6
2019-12-03,7291.8,7298.1,7389.4,7227.1,548770.0,-0.09,7894.799999999999,7180.05,9082.3,8934.6
2019-12-04,7204.4,7291.9,7702.2,7113.6,971750.0,-1.2,7813.85,7350.35,9023.0,8934.6
2019-12-05,7399.2,7204.6,7476.3,7184.0,780780.0,2.7,7813.85,7350.35,9023.0,8934.6
2019-12-06,7530.8,7399.2,7552.1,7329.8,706100.0,1.78,7800.6,7469.450000000001,9023.0,8934.6
2019-12-07,7510.9,7530.4,7595.7,7489.6,557140.0,-0.26,7688.0,7469.450000000001,9004.75,8934.6
2019-12-08,7524.4,7510.8,7576.4,7416.7,499040.0,0.18,7682.25,7450.65,8996.325,8934.6
2019-12-09,7355.8,7524.8,7626.0,7321.6,648660.0,-2.24,7667.299999999999,7407.9,8984.400000000001,8934.6
2019-12-10,7235.7,7356.2,7400.3,7192.1,609500.0,-1.63,7648.299999999999,7407.9,8977.375,8934.6
2019-12-11,7208.0,7235.8,7284.4,7168.8,518400.0,-0.38,7583.25,7407.9,8918.325,8934.6
2019-12-12,7208.0,7208.0,7272.4,7124.6,611800.0,0.0,7583.25,7407.9,8890.275000000001,8934.6
2019-12-13,7255.2,7208.4,7288.0,7200.3,503490.0,0.65,7525.549999999999,7375.3,8843.775000000001,8934.6
2019-12-14,7080.8,7255.2,7267.4,7043.3,524560.0,-2.4,7390.200000000001,7334.65,8777.4,8934.6
2019-12-15,7128.5,7080.8,7175.8,7033.8,492580.0,0.67,7378.9,7329.9,8761.025000000001,8934.6
2019-12-16,6903.5,7128.5,7153.1,6864.6,689560.0,-3.16,7332.200000000001,7245.3,8861.7,8934.6
2019-12-17,6613.3,6903.5,6943.5,6575.0,894550.0,-4.2,7180.05,7100.5,8434.0,8934.6
2019-12-18,7276.0,6613.5,7387.7,6462.2,1140000.0,10.02,7143.75,6931.25,8075.925,8679.25
2019-12-19,7165.5,7276.4,7354.0,7039.3,778720.0,-1.52,7143.75,6924.95,7982.525,8679.25
2019-12-20,7196.4,7165.5,7218.4,7107.7,627040.0,0.43,7143.75,6924.95,7942.275,8679.25
2019-12-21,7156.2,7196.4,7197.6,7129.6,468740.0,-0.56,7143.75,6924.95,7800.425,8537.4
2019-12-22,7495.8,7156.3,7501.1,7142.0,677940.0,4.74,7143.75,6981.65,7771.575,8537.4
2019-12-23,7322.8,7496.2,7684.0,7276.2,952160.0,-2.31,7143.75,7073.1,7703.900000000001,8537.4
2019-12-24,7268.3,7322.4,7433.2,7185.7,785540.0,-0.74,7143.75,7073.1,7698.25,8537.4
2019-12-25,7224.8,7268.3,7542.4,7150.9,625410.0,-0.6,7124.95,7073.1,7674.900000000001,8537.4
2019-12-26,7210.9,7225.0,7414.3,7177.3,795090.0,-0.19,7082.2,7073.1,7586.9,8537.4
2019-12-27,7261.7,7210.8,7293.8,7128.5,718070.0,0.7,7082.2,7361.65,7579.875,8537.4
2019-12-28,7321.5,7261.9,7375.9,7256.5,610960.0,0.82,7082.2,7395.85,7565.475,8537.4
2019-12-29,7397.5,7321.6,7518.9,7303.0,611690.0,1.04,7082.2,7406.25,7537.424999999999,8537.4
2019-12-30,7261.8,7397.5,7420.9,7244.1,606110.0,-1.84,7073.1,7406.25,7582.1,8537.4
2019-12-31,7196.4,7261.5,7331.0,7167.4,586600.0,-0.9,7073.1,7406.25,7582.1,8537.4
2020-01-01,7199.8,7196.4,7259.4,7180.0,420280.0,0.05,7073.1,7335.45,7635.025000000001,8537.4
2020-01-02,6967.0,7199.7,7209.6,6901.4,632780.0,-3.23,7073.1,7221.9,7578.725,8537.4
2020-01-03,7343.1,6967.1,7402.9,6884.1,936290.0,5.4,7073.1,7201.5,7566.45,8537.4
2020-01-04,7376.8,7345.1,7433.1,7291.4,523909.99999999994,0.46,7073.1,7201.5,7537.599999999999,8537.4
2020-01-05,7372.5,7376.8,7501.0,7345.6,628140.0,-0.06,7073.1,7201.5,7528.099999999999,8537.4
2020-01-06,7759.1,7372.6,7783.1,7366.7,786750.0,5.24,7122.65,7333.6,7495.575,8537.4
2020-01-07,8155.7,7759.1,8182.0,7754.1,1010000.0,5.11,7322.1,7533.05,7495.575,8537.4
2020-01-08,8059.6,8154.2,8436.4,7900.8,1190000.0,-1.18,7449.299999999999,7660.25,7450.424999999999,8537.4
2020-01-09,7842.4,8060.0,8065.9,7779.2,786500.0,-2.7,7449.299999999999,7660.25,7362.425,8537.4
2020-01-10,8187.1,7842.5,8187.4,7697.7,1050000.0,4.4,7449.299999999999,7660.25,7354.4,8537.4
2020-01-11,8024.1,8187.8,8262.9,8008.4,776750.0,-1.99,7449.299999999999,7660.25,7288.75,8537.4
2020-01-12,8187.6,8023.3,8189.9,7973.1,595220.0,2.04,7449.299999999999,7863.9,7140.275,8200.85
2020-01-13,8111.4,8188.3,8196.7,8068.4,610660.0,-0.93,7660.25,7891.0,7037.5,8164.549999999999
2020-01-14,8829.2,8111.2,8898.7,8111.2,1480000.0,8.85,7891.400000000001,8132.700000000001,7034.35,7996.75
2020-01-15,8818.3,8827.9,8904.0,8615.5,1170000.0,-0.12,7894.05,8300.85,7034.35,7981.299999999999
2020-01-16,8726.9,8818.1,8850.0,8605.8,748320.0,-1.04,7894.05,8300.85,7034.35,7981.299999999999
2020-01-17,8913.1,8726.7,9005.1,8675.9,794110.0,2.13,7944.6,8351.4,7062.7,7981.299999999999
2020-01-18,8916.3,8913.0,8982.3,8814.6,627740.0,0.04,7944.6,8351.4,7108.425,7981.299999999999
2020-01-19,8706.2,8916.3,9183.7,8552.8,975010.0,-2.36,8033.900000000001,8578.400000000001,7108.425,7981.299999999999
2020-01-20,8641.9,8705.7,8740.1,8539.2,599060.0,-0.74,8033.900000000001,8578.400000000001,7099.025,7981.299999999999
2020-01-21,8732.6,8642.0,8770.3,8524.0,540200.0,1.05,8033.900000000001,8626.05,7077.65,7957.450000000001
2020-01-22,8678.5,8733.0,8805.4,8610.8,509060.0,-0.62,8033.900000000001,8647.45,7221.924999999999,7943.4
2020-01-23,8405.1,8678.5,8687.3,8309.6,722670.0,-3.15,8033.900000000001,8746.650000000001,7239.025,7914.6
2020-01-24,8439.9,8404.9,8522.0,8242.6,617020.0,0.41,8033.900000000001,8713.150000000001,7244.225,7858.5
